loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
390,0,Graduate,Yes,6283525,22400000,20,848,15700000,6600000,15800000,8200000,Approved
4461,0,Not Graduate,Yes,3908701,13400000,6,596,8800000,13800000,12300000,5800000,Approved
2067,5,Not Graduate,Yes,7718377,15400000,16,551,2300000,2800000,24500000,4700000,Approved
4267,2,Not Graduate,No,6538338,23900000,20,432,1200000,12400000,18100000,7300000,Rejected
4157,4,Not Graduate,Yes,8755559,27100000,20,338,7800000,9600000,25400000,12700000,Rejected
2181,2,Not Graduate,Yes,4880364,13800000,4,561,9900000,1400000,9900000,7000000,Approved
4418,4,Graduate,No,7010747,23800000,20,600,14200000,4000000,12100000,3100000,Approved
6542,3,Graduate,Yes,8745572,29200000,6,660,14100000,10200000,27100000,8200000,Approved
3347,4,Graduate,No,9494496,33300000,20,344,20600000,5600000,32200000,7200000,Rejected
6606,5,Graduate,Yes,8115492,24900000,20,300,10500000,7200000,19700000,8000000,Rejected
2361,5,Not Graduate,No,2231184,8100000,6,384,300000,0,4900000,2400000,Rejected
7034,4,Graduate,No,3155769,4300000,12,523,1900000,1700000,9000000,1300000,Rejected
3491,1,Graduate,No,4782771,15700000,6,443,13300000,5100000,16200000,3600000,Approved
6908,4,Not Graduate,No,2003541,2600000,20,759,1100000,400000,6100000,900000,Approved
1420,2,Graduate,No,9168001,21700000,14,524,25500000,11000000,34700000,12200000,Rejected
3147,5,Graduate,Yes,4194991,8500000,6,361,8700000,4600000,10500000,6000000,Rejected
7153,1,Not Graduate,No,1084656,7200000,20,793,4000000,1600000,4800000,1200000,Approved
7711,1,Graduate,Yes,601167,2200000,10,339,400000,800000,2000000,1000000,Rejected
7217,2,Not Graduate,Yes,4791725,13500000,20,521,6300000,7600000,22100000,5000000,Rejected
8928,0,Not Graduate,Yes,4712020,9100000,16,442,800000,4400000,14700000,2500000,Rejected
6480,3,Graduate,No,793704,5600000,4,847,0,0,10200000,700000,Approved
5183,3,Not Graduate,No,4624073,11000000,14,384,5400000,200000,17000000,3600000,Rejected
2548,2,Not Graduate,No,1380537,2900000,14,465,600000,1600000,5500000,1300000,Rejected
7943,3,Graduate,Yes,1586363,5300000,20,300,6300000,500000,4100000,1200000,Rejected
8086,2,Not Graduate,Yes,8365732,23400000,20,774,4500000,5400000,32200000,7100000,Approved
850,1,Graduate,No,9364907,18800000,4,326,22400000,2200000,31500000,13000000,Rejected
5637,3,Graduate,Yes,9702195,36400000,10,396,10400000,16200000,30500000,11700000,Rejected
4890,1,Not Graduate,No,8227921,25400000,14,359,6300000,10100000,33200000,8700000,Rejected
8235,1,Not Graduate,Yes,3212121,5100000,20,451,5000000,3200000,7100000,2000000,Rejected
7086,4,Graduate,No,2265495,7300000,20,627,6100000,6900000,11000000,4200000,Approved
2003,3,Graduate,No,5489161,19800000,16,828,7300000,3000000,15500000,3100000,Approved
9743,2,Not Graduate,No,3457605,11500000,8,739,6400000,400000,8200000,600000,Approved
481,4,Not Graduate,No,8248566,30700000,8,356,21700000,2300000,26700000,4600000,Rejected
8417,0,Not Graduate,Yes,3189968,10500000,6,690,700000,12200000,15800000,2100000,Approved
5536,4,Graduate,Yes,4379105,14600000,20,636,1200000,3300000,24300000,6600000,Approved
1713,2,Not Graduate,Yes,2995386,7400000,12,687,5100000,1000000,11600000,3800000,Approved
7794,5,Graduate,Yes,800624,1300000,10,807,2900000,200000,4400000,900000,Approved
8537,3,Not Graduate,Yes,7894755,17200000,12,606,15200000,3300000,18300000,10200000,Approved
5100,4,Graduate,No,2845840,15200000,6,687,13000000,1200000,6200000,2900000,Approved
3096,4,Graduate,Yes,4177034,10400000,14,702,11900000,5900000,16400000,4400000,Approved
125,3,Graduate,No,7012731,19500000,16,694,12200000,10300000,18200000,10200000,Approved
7838,1,Graduate,Yes,5178689,10700000,20,363,3100000,7300000,10500000,4800000,Rejected
9475,3,Graduate,No,1414422,5800000,18,369,0,400000,2200000,600000,Rejected
8971,0,Not Graduate,Yes,2952069,6100000,14,746,7000000,2400000,12700000,2200000,Approved
2972,2,Not Graduate,No,6375476,18600000,16,847,9900000,11900000,16100000,7500000,Approved
6679,2,Graduate,Yes,5820436,9500000,20,764,8000000,700000,9800000,5800000,Approved
9627,2,Not Graduate,Yes,4482464,10400000,6,832,3100000,2600000,12600000,5500000,Approved
5407,4,Graduate,Yes,5272484,8500000,12,370,2300000,4100000,13900000,4900000,Rejected
3502,1,Graduate,Yes,7746363,23900000,14,667,500000,12200000,27000000,5000000,Approved
9037,1,Not Graduate,Yes,3004534,8600000,16,411,3500000,4400000,7700000,6400000,Rejected
2792,4,Not Graduate,Yes,814233,2800000,18,620,900000,1400000,2300000,600000,Approved
1859,2,Graduate,Yes,297832,800000,12,727,600000,300000,1000000,400000,Approved
9,0,Graduate,Yes,815420,2200000,20,757,1300000,800000,2800000,600000,Approved
346,4,Graduate,No,4175462,16800000,8,356,9600000,3800000,14800000,5900000,Rejected
5459,4,Graduate,Yes,3126246,8700000,12,731,8700000,600000,14300000,1300000,Approved
5415,4,Graduate,No,7435760,20700000,16,470,15100000,3200000,16200000,9400000,Rejected
1594,4,Not Graduate,Yes,1477659,3200000,12,833,1500000,0,4700000,1700000,Approved
3159,3,Not Graduate,Yes,3830725,13700000,18,637,4800000,400000,12400000,5300000,Approved
1220,0,Not Graduate,Yes,8701045,17700000,20,686,22000000,0,30800000,7400000,Approved
6663,5,Not Graduate,No,4550227,18600000,8,776,8800000,1100000,13000000,3500000,Approved
2274,4,Graduate,Yes,6997181,13800000,18,690,2100000,6100000,20900000,8200000,Approved
8906,2,Graduate,Yes,8812993,25600000,14,332,15500000,16900000,30800000,10100000,Rejected
8103,1,Graduate,No,302638,2000000,12,300,1500000,1200000,1200000,100000,Rejected
5962,1,Graduate,Yes,5575701,19600000,16,806,700000,7400000,21200000,9000000,Approved
2826,3,Graduate,No,595445,2100000,18,867,700000,400000,2400000,500000,Approved
6323,4,Not Graduate,No,9330977,28200000,12,370,17900000,15800000,27100000,6100000,Rejected
7811,1,Not Graduate,Yes,1603736,6400000,14,406,2300000,2600000,2500000,900000,Rejected
995,2,Graduate,No,3142205,12600000,20,771,6200000,3500000,9600000,2000000,Approved
4893,1,Not Graduate,Yes,4770791,22400000,10,863,12900000,2900000,15700000,6000000,Approved
455,2,Graduate,No,1784984,4700000,10,767,4500000,1200000,4100000,2200000,Approved
416,3,Graduate,Yes,1714857,4600000,14,360,1500000,1300000,5200000,1700000,Rejected
2031,1,Graduate,No,1882812,6000000,20,515,1100000,1400000,4300000,1300000,Rejected
6473,4,Not Graduate,No,8555586,31400000,18,736,5600000,11500000,24100000,4000000,Approved
1811,3,Not Graduate,No,499509,1200000,8,732,1300000,100000,1200000,600000,Approved
5376,2,Graduate,Yes,4536067,10800000,20,740,3500000,5600000,19600000,1500000,Approved
6912,0,Not Graduate,Yes,5181567,8900000,4,400,11700000,8900000,18000000,1500000,Rejected
8523,0,Graduate,Yes,199023,400000,8,725,800000,3400000,600000,400000,Approved
9833,0,Not Graduate,No,8720412,22100000,12,318,8600000,3000000,24300000,10300000,Rejected
1109,4,Graduate,No,7946652,19000000,8,350,4100000,14500000,19100000,11900000,Rejected
5200,5,Not Graduate,Yes,3944417,4800000,12,333,7300000,5800000,7200000,800000,Rejected
6660,2,Graduate,No,6241972,21200000,12,609,12700000,11700000,18900000,8700000,Approved
1315,1,Graduate,No,6142106,14300000,20,794,7500000,11700000,16700000,4300000,Approved
3346,0,Not Graduate,No,2069991,4700000,4,434,4000000,1300000,8100000,1200000,Rejected
6208,1,Not Graduate,No,9382894,31300000,14,300,24400000,18800000,27000000,6800000,Rejected
5679,4,Not Graduate,No,7638828,23600000,4,590,3300000,4500000,12000000,7700000,Approved
1109,4,Graduate,No,8047562,19000000,8,350,4100000,14500000,19100000,11900000,Rejected
3355,0,Not Graduate,No,2194352,8800000,6,412,1600000,2300000,8300000,2000000,Approved
5592,5,Graduate,No,8204455,15900000,8,445,22800000,3000000,26800000,4900000,Rejected
3178,3,Graduate,Yes,4996331,13100000,20,376,5700000,4100000,16400000,3600000,Rejected
1917,4,Not Graduate,No,1588875,6200000,20,529,3200000,800000,5500000,1100000,Approved
1144,1,Graduate,Yes,202762,400000,10,544,200000,200000,700000,300000,Approved
5862,4,Graduate,Yes,6948098,22600000,6,605,14800000,9400000,17200000,6900000,Approved
919,3,Graduate,No,6211304,18300000,20,518,1800000,9400000,17700000,3500000,Rejected
9219,5,Graduate,No,8113168,17900000,18,737,16800000,8400000,26500000,7000000,Approved
7651,4,Not Graduate,No,3361025,8700000,14,824,18800000,200000,18000000,4400000,Approved
4077,2,Graduate,No,1503497,4900000,18,362,-100000,2400000,3700000,1300000,Rejected
514,3,Graduate,Yes,3413835,9700000,20,703,1500000,1500000,7300000,2400000,Approved
7943,3,Graduate,Yes,1573922,5300000,20,300,6300000,500000,4100000,1200000,Rejected
5001,3,Not Graduate,No,2211208,8600000,16,643,700000,2200000,2400000,1400000,Approved
9319,3,Not Graduate,No,4043313,18100000,8,528,3200000,5600000,6300000,5800000,Approved
4929,4,Graduate,Yes,3151590,11500000,4,646,4400000,2300000,16800000,3300000,Approved
4856,4,Graduate,No,5811931,18000000,6,583,9900000,7700000,15100000,4600000,Approved
9095,4,Graduate,Yes,9430251,31900000,14,733,14600000,7000000,30500000,8700000,Approved
7497,0,Not Graduate,No,5697031,18000000,18,770,17700000,2400000,21600000,10300000,Approved
6687,5,Not Graduate,Yes,2806501,3300000,8,513,7000000,1000000,6500000,400000,Rejected
7906,4,Graduate,Yes,5603133,13200000,10,524,10900000,3700000,16500000,9600000,Rejected
5049,0,Graduate,Yes,6945862,25600000,10,761,4600000,1900000,19400000,5300000,Approved
3061,4,Not Graduate,No,1933359,5600000,4,807,2700000,3300000,7100000,2400000,Approved
4989,1,Graduate,Yes,1528748,3300000,18,490,800000,1900000,6600000,1400000,Rejected
5817,1,Not Graduate,Yes,7267579,20000000,20,840,300000,4200000,23900000,8000000,Approved
9853,5,Not Graduate,No,8844630,29800000,12,561,9700000,11900000,32400000,11500000,Approved
1112,0,Graduate,No,1375508,5000000,10,661,1800000,1900000,3200000,1500000,Approved
1855,5,Not Graduate,No,896379,3100000,20,809,1000000,900000,2100000,1300000,Approved
1464,2,Not Graduate,Yes,393812,1400000,4,455,200000,700000,1600000,200000,Approved
6906,0,Not Graduate,No,6399877,14900000,8,406,6700000,5600000,13700000,5500000,Rejected
2287,4,Graduate,No,7062074,27200000,18,799,2400000,8000000,22400000,3900000,Approved
3545,2,Not Graduate,Yes,8193961,19600000,18,611,11500000,2300000,28800000,10700000,Approved
327,2,Not Graduate,Yes,3923347,11300000,14,491,3100000,0,10400000,4600000,Rejected
8556,0,Not Graduate,Yes,7560265,18600000,6,560,7400000,7000000,20200000,4500000,Approved
2045,4,Graduate,No,3774503,8500000,12,391,6200000,4800000,14900000,4100000,Rejected
4634,5,Not Graduate,Yes,699613,2100000,6,596,1100000,100000,1500000,1600000,Approved
943,4,Not Graduate,Yes,1384222,4300000,18,422,3600000,1200000,5300000,1000000,Rejected
1661,0,Graduate,No,3474932,8800000,14,778,5400000,300000,8400000,3400000,Approved
5569,5,Graduate,No,3916701,9900000,16,601,7800000,5100000,8900000,3600000,Approved
1032,1,Not Graduate,Yes,1298873,4500000,16,654,2700000,2100000,3700000,1600000,Approved
3039,4,Not Graduate,Yes,6515398,23900000,8,300,16200000,11600000,24900000,7000000,Rejected
3918,1,Graduate,Yes,6417755,14800000,14,335,3500000,2100000,15000000,7300000,Rejected
1016,2,Graduate,Yes,8561099,21600000,18,779,15400000,300000,26800000,7100000,Approved
4805,3,Not Graduate,No,9538092,30100000,8,730,21300000,7300000,32000000,10300000,Approved
1888,2,Graduate,No,9533879,31500000,14,625,17600000,16600000,22200000,11400000,Approved
7834,3,Graduate,Yes,7373982,22000000,10,389,2700000,11500000,20700000,6400000,Rejected
9549,3,Graduate,No,2296284,6100000,8,481,17100000,900000,5300000,2900000,Rejected
439,5,Not Graduate,No,6473899,18500000,6,866,13600000,3300000,23600000,7100000,Approved
7423,4,Not Graduate,No,6235573,14100000,16,300,11200000,2300000,14800000,7100000,Rejected
3842,5,Graduate,Yes,1722761,6500000,16,562,1100000,1000000,6400000,1500000,Approved
6779,3,Not Graduate,Yes,8095248,22600000,20,690,5700000,9500000,27000000,7400000,Approved
6545,3,Graduate,Yes,7816578,20900000,10,605,16400000,9500000,23900000,9100000,Approved
2322,1,Not Graduate,Yes,3822635,8700000,10,792,900000,2500000,10700000,2100000,Approved
9687,4,Graduate,Yes,2506412,3700000,18,340,6500000,700000,5400000,2800000,Rejected
973,3,Graduate,Yes,4335859,15800000,20,754,7200000,5400000,14900000,3600000,Approved
1216,5,Graduate,Yes,9486504,38000000,12,334,2100000,13600000,38200000,9400000,Rejected
8524,3,Graduate,No,3205234,12700000,6,548,9500000,1200000,3600000,2400000,Approved
127,4,Not Graduate,Yes,403875,800000,12,834,900000,500000,800000,200000,Approved
6705,2,Not Graduate,No,9659965,34000000,16,412,22000000,16500000,32500000,11900000,Rejected
8801,1,Not Graduate,Yes,9884411,38400000,18,852,25400000,16000000,37900000,14000000,Approved
1706,5,Not Graduate,No,8464270,31300000,14,353,21400000,13100000,30400000,8800000,Rejected
7857,0,Graduate,No,4777168,20800000,6,591,8200000,10800000,14100000,5400000,Approved
946,5,Not Graduate,Yes,7707938,18700000,16,484,8500000,8500000,22200000,3700000,Rejected
848,2,Graduate,No,7737117,15400000,20,499,12900000,5100000,21000000,6600000,Rejected
493,2,Graduate,Yes,8459893,28800000,10,865,23300000,5900000,21200000,7200000,Approved
4234,1,Not Graduate,No,7225901,17000000,8,729,1100000,500000,27000000,6800000,Approved
9216,1,Not Graduate,No,4730684,16300000,20,300,15100000,500000,16100000,4200000,Rejected
5595,4,Graduate,No,2447302,5300000,6,636,9500000,900000,2400000,3800000,Approved
2460,2,Not Graduate,Yes,3654042,13900000,4,380,5900000,3200000,9100000,5500000,Approved
956,1,Not Graduate,Yes,492192,1400000,12,858,900000,0,1700000,300000,Approved
5764,5,Not Graduate,Yes,5264452,14400000,14,678,9100000,600000,15500000,2300000,Approved
568,5,Graduate,Yes,3024354,11100000,14,416,8500000,2500000,7300000,2000000,Rejected
4677,0,Not Graduate,No,5049629,10100000,12,424,5900000,3600000,9100000,4700000,Rejected
1583,2,Not Graduate,Yes,5332702,12300000,16,447,10000000,1600000,20400000,3300000,Rejected
2786,0,Not Graduate,No,7850495,29300000,16,776,6200000,11800000,23400000,4700000,Approved
2561,4,Not Graduate,No,5883766,15800000,20,568,6800000,4800000,13200000,6400000,Approved
521,3,Not Graduate,No,7314652,21200000,6,686,10800000,4200000,24900000,5700000,Approved
420,2,Not Graduate,Yes,1683639,3500000,20,668,2200000,1400000,4800000,1700000,Approved
4634,5,Not Graduate,Yes,709887,2100000,6,596,1100000,100000,1500000,1600000,Approved
737,2,Graduate,Yes,4299987,12200000,16,694,5100000,2600000,14000000,5700000,Approved
3445,0,Graduate,Yes,1313452,4700000,18,505,3200000,1000000,3800000,800000,Rejected
103,2,Not Graduate,Yes,4322428,12900000,20,593,11400000,3600000,11400000,2400000,Approved
8055,3,Graduate,Yes,7090985,21500000,8,324,800000,4300000,15200000,7000000,Rejected
3301,0,Not Graduate,No,1875562,6700000,14,570,3000000,3200000,4900000,1700000,Approved
581,4,Graduate,Yes,9066514,26300000,12,344,23900000,7000000,27400000,12100000,Rejected
3289,3,Graduate,Yes,4722998,14200000,14,522,10400000,700000,9800000,2400000,Rejected
1348,5,Graduate,Yes,7744505,22000000,20,503,5800000,8800000,24700000,4900000,Rejected
4930,1,Graduate,Yes,2313920,3600000,18,812,2300000,4000000,5200000,600000,Approved
7807,3,Not Graduate,Yes,3453903,11700000,18,865,1100000,900000,15900000,3000000,Approved
2454,2,Not Graduate,Yes,1470084,4500000,16,801,3200000,1700000,4600000,1600000,Approved
9273,0,Not Graduate,Yes,2026507,8500000,16,354,700000,700000,11100000,1200000,Rejected
6027,5,Graduate,No,4983571,8700000,12,502,7800000,1900000,24800000,4500000,Rejected
7700,0,Not Graduate,Yes,4793966,14100000,4,324,5600000,5600000,7600000,3100000,Rejected
462,5,Graduate,Yes,1002736,2500000,16,860,2200000,100000,2300000,1100000,Approved
7532,3,Graduate,No,5282422,16000000,4,759,5300000,7600000,16600000,5300000,Approved
2881,0,Graduate,Yes,5435463,12900000,18,330,11200000,3100000,18200000,7400000,Rejected
2913,1,Not Graduate,No,1673444,6600000,6,772,2800000,1900000,6100000,1300000,Approved
9493,5,Not Graduate,No,1514227,5900000,4,768,1400000,200000,4500000,2000000,Approved
6329,0,Not Graduate,No,7538909,19000000,8,438,10400000,8300000,18200000,5500000,Rejected
7032,3,Graduate,No,2800084,7000000,18,361,1300000,1500000,10700000,1200000,Rejected
4878,1,Not Graduate,Yes,9683208,35200000,20,794,19900000,12600000,32100000,10400000,Approved
2995,4,Not Graduate,Yes,8582759,21400000,16,451,6200000,2700000,28000000,12800000,Rejected
6918,3,Graduate,No,196218,1200000,14,382,1700000,4700000,1200000,400000,Rejected
6563,1,Not Graduate,Yes,7486928,16900000,16,581,7800000,6600000,21800000,7800000,Approved
8147,4,Not Graduate,No,982446,4700000,18,573,3900000,1100000,4100000,1300000,Approved
9820,3,Not Graduate,No,1110319,2200000,12,481,3600000,500000,4800000,600000,Rejected
7548,2,Graduate,Yes,2318815,3200000,18,699,6000000,0,6900000,3100000,Approved
5429,1,Not Graduate,No,588977,1200000,8,322,1700000,500000,2100000,200000,Rejected
3534,5,Not Graduate,No,4225882,12600000,20,546,8900000,3200000,11700000,6200000,Approved
28,4,Not Graduate,Yes,2396489,5600000,6,637,4500000,4200000,5400000,2500000,Approved
4448,0,Graduate,Yes,6142271,22200000,14,802,4600000,2800000,20700000,3900000,Approved
9624,4,Not Graduate,No,3875532,11500000,14,585,4900000,7400000,6100000,2700000,Approved
4885,5,Graduate,Yes,5154249,14200000,10,300,500000,10200000,17200000,4900000,Rejected
696,5,Not Graduate,Yes,1090653,2700000,6,864,1900000,1000000,2200000,500000,Approved
7977,3,Not Graduate,Yes,9453323,33300000,16,414,17100000,11500000,27500000,9400000,Rejected
2760,4,Graduate,Yes,7643538,16200000,20,632,1900000,9300000,28500000,5500000,Approved
1508,3,Graduate,Yes,6584460,22400000,8,463,16800000,11700000,21700000,6800000,Rejected
546,3,Graduate,Yes,9484773,20500000,8,620,17400000,13000000,24500000,10200000,Approved
5822,3,Graduate,No,9702668,37200000,12,403,18700000,13200000,37600000,14000000,Rejected
3079,3,Graduate,No,7818680,28700000,6,422,7200000,9500000,20100000,11300000,Approved
4434,0,Not Graduate,Yes,6339320,13200000,12,445,3200000,500000,15500000,3800000,Rejected
13,3,Not Graduate,Yes,5050264,11600000,18,300,6400000,9600000,14600000,4300000,Rejected
5990,4,Not Graduate,Yes,2986605,9300000,8,399,3000000,4400000,8900000,2700000,Rejected
4657,4,Graduate,No,9764134,34700000,10,798,20800000,9600000,32700000,11700000,Approved
1508,3,Graduate,Yes,6579062,22400000,8,463,16800000,11700000,21700000,6800000,Rejected
2182,3,Not Graduate,No,7127041,20800000,18,535,2100000,10700000,21100000,3600000,Approved
8342,1,Not Graduate,No,7960188,27900000,6,693,18700000,4600000,30000000,8800000,Approved
287,5,Graduate,Yes,2963023,11800000,12,647,8700000,3600000,9800000,4100000,Approved
804,4,Not Graduate,Yes,8071750,26900000,20,300,23800000,13600000,31000000,9900000,Rejected
9192,1,Graduate,No,4715257,14700000,14,300,2200000,2900000,13200000,4800000,Rejected
2270,5,Not Graduate,No,9075703,18900000,12,496,8300000,14500000,23400000,6900000,Rejected
4032,5,Graduate,Yes,9555627,24700000,20,623,15100000,600000,25200000,6800000,Approved
6108,3,Not Graduate,No,3671135,15000000,12,535,8000000,7100000,9600000,4200000,Approved
7638,4,Graduate,Yes,9421308,31400000,20,643,25900000,8700000,30900000,9000000,Approved
8109,1,Not Graduate,No,7908548,28300000,20,576,18500000,1800000,23800000,7800000,Approved
6910,3,Not Graduate,Yes,3435382,8900000,14,703,7700000,1500000,15100000,4100000,Approved
6415,0,Not Graduate,No,3491157,11300000,4,684,5700000,1100000,12700000,2800000,Approved
8303,1,Not Graduate,Yes,9212467,29200000,18,395,5400000,8500000,29500000,10600000,Rejected
64,3,Not Graduate,Yes,3249958,7500000,20,561,1600000,5600000,10500000,2900000,Approved
5351,3,Graduate,Yes,5704587,14300000,20,873,1600000,5100000,15400000,2200000,Approved
7605,5,Graduate,No,1180369,3800000,18,584,500000,700000,1800000,1400000,Approved
249,0,Graduate,No,8459326,20600000,12,452,1500000,1500000,25000000,11900000,Rejected
7541,4,Not Graduate,Yes,8006420,21900000,6,536,7900000,12500000,19900000,7500000,Approved
904,1,Not Graduate,No,8698723,17500000,20,807,1800000,3600000,24000000,7400000,Approved
7924,1,Not Graduate,No,4018902,13700000,8,442,5300000,2300000,1700000,2100000,Rejected
2355,5,Graduate,No,6233024,14600000,10,444,13300000,10100000,24500000,3800000,Rejected
4149,4,Not Graduate,No,7751807,18600000,20,754,9100000,5600000,15200000,10000000,Approved
1664,1,Not Graduate,No,1004384,3600000,6,521,2500000,0,2600000,500000,Approved
3207,0,Not Graduate,No,6434473,24700000,8,529,2700000,1100000,22700000,9600000,Approved
1164,2,Graduate,No,4584744,9100000,20,568,-100000,600000,12400000,2500000,Approved
4700,5,Not Graduate,Yes,6989127,18500000,6,601,3100000,8200000,16300000,7400000,Approved
1112,0,Graduate,No,1380065,5000000,10,661,1800000,1900000,3200000,1500000,Approved
319,4,Graduate,No,3627791,13200000,6,777,9800000,2400000,12500000,4300000,Approved
8914,1,Graduate,Yes,1003000,5600000,6,662,1900000,6900000,2600000,500000,Approved
196,3,Graduate,No,9058117,27100000,14,300,5800000,11500000,28000000,9600000,Rejected
8881,1,Not Graduate,Yes,597810,2400000,20,390,0,300000,3300000,300000,Rejected
483,4,Graduate,No,8237793,24900000,18,481,15400000,5600000,26700000,7000000,Rejected
2127,4,Graduate,No,5609045,20300000,20,571,5100000,10900000,12700000,7900000,Approved
4854,1,Not Graduate,Yes,5520052,18000000,20,518,5800000,8600000,21500000,5300000,Rejected
2433,2,Graduate,Yes,4535616,12600000,4,543,6900000,3900000,17800000,2900000,Approved
2707,4,Not Graduate,Yes,1080931,3000000,6,705,300000,600000,3600000,1100000,Approved
7958,0,Not Graduate,No,4938545,14300000,12,819,6700000,1900000,19400000,4100000,Approved
9901,0,Graduate,No,8673441,29000000,12,530,17400000,8800000,29000000,9300000,Approved
9543,0,Graduate,No,2504578,5100000,20,509,7300000,11400000,11000000,1400000,Rejected
9452,2,Not Graduate,Yes,2120627,8800000,6,336,3600000,6400000,11600000,5100000,Rejected
3047,2,Not Graduate,Yes,4919182,14600000,12,783,4400000,3500000,17300000,3100000,Approved
7147,2,Not Graduate,No,1689125,2800000,20,341,4900000,2400000,4900000,1400000,Rejected
7046,5,Graduate,No,6959404,18600000,14,592,1800000,400000,20200000,5400000,Approved
608,0,Not Graduate,No,5927743,13100000,8,360,16600000,7600000,22000000,7400000,Rejected
8588,3,Graduate,Yes,8496477,24900000,12,424,21400000,7500000,29200000,5800000,Rejected
8337,0,Graduate,No,4426931,9600000,10,411,500000,6800000,7300000,3300000,Rejected
6604,0,Not Graduate,Yes,1416643,3100000,14,657,100000,600000,4600000,2500000,Approved
6836,0,Graduate,No,7492014,27300000,20,727,12400000,2400000,19600000,11500000,Approved
2080,3,Not Graduate,Yes,8749388,25100000,10,448,17200000,600000,24400000,12400000,Rejected
8646,0,Graduate,Yes,1996752,7400000,18,872,1500000,1200000,5000000,1800000,Approved
5840,5,Not Graduate,No,1395088,3100000,20,323,500000,3100000,7400000,700000,Rejected
1146,1,Graduate,Yes,6019650,17800000,20,681,16000000,10900000,16900000,4300000,Approved
4546,3,Not Graduate,Yes,5476156,24800000,14,710,2300000,8800000,14100000,2400000,Approved
6686,2,Not Graduate,Yes,6770396,18100000,16,772,10200000,6300000,16500000,5300000,Approved
8035,2,Not Graduate,Yes,9344449,32100000,10,609,14800000,9300000,26900000,11400000,Approved
5631,0,Graduate,No,3635087,14100000,6,748,600000,6300000,4200000,3100000,Approved
8906,2,Graduate,Yes,8904732,25600000,14,332,15500000,16900000,30800000,10100000,Rejected
9742,2,Graduate,No,6035273,17800000,6,754,1900000,8500000,12700000,2100000,Approved
83,2,Not Graduate,Yes,9956795,21200000,18,338,25500000,11400000,26600000,6800000,Rejected
2151,2,Graduate,No,4000581,13000000,6,670,6400000,6900000,15400000,4300000,Approved
972,5,Graduate,Yes,4458546,11700000,20,565,900000,2700000,15500000,2300000,Approved
8619,5,Not Graduate,No,2320236,4300000,18,591,200000,200000,6500000,900000,Approved
6792,5,Not Graduate,Yes,3265218,16400000,10,377,2300000,2000000,7300000,4800000,Rejected
3732,5,Not Graduate,Yes,8053585,29100000,6,633,10600000,8600000,28800000,4600000,Approved
9858,4,Not Graduate,No,7233186,23900000,12,418,4900000,7900000,16400000,8400000,Rejected
8388,5,Graduate,No,1800689,2100000,20,300,9900000,100000,7100000,2600000,Rejected
9626,2,Graduate,No,6889928,23300000,16,524,9600000,2700000,23300000,7600000,Rejected
2670,5,Graduate,Yes,9679789,36700000,18,323,3500000,2200000,31600000,11400000,Rejected
7998,0,Not Graduate,Yes,7091476,23900000,10,487,18200000,2200000,20500000,6700000,Rejected
9593,1,Not Graduate,No,2513231,12600000,16,344,1500000,3400000,7500000,600000,Rejected
432,1,Graduate,No,1098975,3500000,10,537,2300000,1200000,3200000,500000,Approved
9162,5,Graduate,Yes,1219591,900000,8,746,0,400000,2600000,200000,Approved
8417,0,Not Graduate,Yes,3257407,10500000,6,690,700000,12200000,15800000,2100000,Approved
1718,0,Graduate,No,9582611,30400000,6,300,17100000,16600000,38100000,9200000,Approved
1104,3,Graduate,No,2656553,7800000,16,845,5400000,5300000,5700000,2100000,Approved
4345,2,Graduate,Yes,1781648,4100000,20,756,1200000,100000,4300000,2800000,Approved
6926,4,Graduate,No,4990385,14100000,20,362,900000,1800000,9200000,4600000,Rejected
7078,2,Not Graduate,No,9650018,34000000,6,593,18900000,8600000,30000000,9100000,Approved
7227,2,Not Graduate,Yes,4054083,15600000,12,308,11800000,1300000,11400000,3900000,Rejected
7125,1,Not Graduate,No,3745717,14400000,18,774,12100000,1800000,7800000,3600000,Approved
2333,3,Graduate,Yes,7810378,23100000,10,782,2900000,9800000,20400000,7000000,Approved
3346,0,Not Graduate,No,2110007,4700000,4,434,4000000,1300000,8100000,1200000,Rejected
4407,1,Graduate,Yes,5833477,10500000,4,546,4200000,200000,17100000,5300000,Approved
6035,4,Not Graduate,No,4694149,16200000,20,830,5300000,1200000,15700000,5800000,Approved
768,3,Not Graduate,Yes,8820417,20900000,8,834,9600000,16500000,29300000,11100000,Approved
21,2,Graduate,No,5044840,19400000,14,300,9500000,1600000,18000000,6100000,Rejected
6951,2,Graduate,Yes,7025525,13400000,20,318,17100000,11600000,16400000,9600000,Rejected
3936,4,Graduate,Yes,5800619,11800000,10,454,11000000,1200000,15700000,3900000,Rejected
5690,1,Graduate,Yes,5173528,12900000,20,682,1400000,7200000,16600000,4400000,Approved
7727,0,Not Graduate,Yes,6812470,19700000,4,748,9800000,5900000,20200000,10100000,Approved
7759,0,Graduate,No,6417264,19700000,20,756,18500000,7900000,16700000,9400000,Approved
8885,1,Graduate,No,6102925,20300000,10,722,21500000,5600000,20100000,7500000,Approved
7381,3,Not Graduate,Yes,3910101,15600000,6,578,10000000,7600000,9600000,6300000,Approved
9149,0,Not Graduate,Yes,8495016,23500000,6,769,21400000,15300000,25500000,10900000,Approved
